id,median_house_value
3907,2932280827.01
9074,293393990.7
15652,2934228549.15
13332,2935139428.54
7314,2936113974.09
3105,2937118933.41
5916,2938123656.05
11577,2939159035.91
20313,2940135452.22
17724,2941272442.51
18101,2942329740.34
5429,2943218840.25
1356,2944170066.95
5488,2945335532.27
19195,2946210838.38
5253,2947526884.15
6068,2948221164.01
12606,2949117342.94
10928,2950143362.85
16566,2951240637.29
4232,2952259674.08
7249,2953127067.36
5985,2954270653.54
20235,2955280259.41
18848,29566567.27
12574,2957131765.1
455,2958224628.59
6061,2959235786.07
15724,2960256117.06
13626,296162819.47
17472,2962372526.45
5248,2963671752.66
6118,2964169483.38
19417,2965137873.13
18229,2966238152.57
1439,2967254781.41
18335,2968336542.1
8501,2969205111.77
1907,2970116261.92
9960,2971213552.78
15662,2972185662.51
18568,2973224568.8
8889,2974333646.3
10341,2975299476.99
3427,2976196890.79
9380,2977255580.18
2704,297874802.87
12118,2979167833.18
1276,2980202329.65
11579,2981224272.45
14264,2982148775.11
4363,2983321716.79
5735,2984273947.61
8696,2985281285.49
9010,2986241556.73
13383,2987241646.55
17157,2988445041.24
12981,2989133595.75
1517,2990276368.7
17544,2991210224.08
14301,2992138660.59
19021,2993191712.38
13755,2994290228.44
20598,299579730.54
593,2996284335.86
340,2997245327.28
4989,2998182689.69
5721,2999349109.06
12774,3000100720.17
6320,3001185009.69
19037,3002166287.18
7026,3003193756.69
19238,3004310040.87
1455,3005248976.3
10919,3006158223.42
9961,3007339189.31
10893,3008174701.07
19865,3009207877.91
4039,3010344249.28
19944,301179174.37
19018,3012189228.43
5333,3013291996.78
20341,3014265118.69
7749,3015219025.64
16659,3016255495.24
5430,3017266622.57
13783,301898739.63
18126,3019375181.98
8448,3020211654.61
4223,3021246616.95
1223,3022109893.46
9144,3023216914.03
4745,3024,NA
18680,3025293835.91
12505,3026187409.87
8559,3027298655.47
10095,3028163428.96
2738,3029128891.84
3010,3030141900.13
15232,3031573008.15
17648,3032251240.14
6103,3033225555.22
4465,3034122986.83
20162,3035208478.03
15009,3036215758.57
11578,3037162022.6
5507,3038195506.58
1184,3039101681.46
18286,3040424775.71
16477,304192901.41
14238,3042191487.61
20298,3043129396.43
13881,304491687.01
16990,3045361218.62
4635,3046259240.2
11279,3047269206.41
6457,3048206210.63
10490,3049158755.13
7100,3050280882.55
244,3051212912.14
15781,3052233367.5
4222,3053195403.24
15226,3054329439.29
18415,3055244275.35
3794,3056235861.65
5180,3057139298.66
16093,3058264757.1
7436,3059203863.54
14371,3060243037.1
9158,3061216770.21
8511,3062182459.62
8138,3063309140.46
15570,3064216879.02
1509,3065353058.09
20580,306690952.28
13819,306793265.17
8923,3068182203.22
2722,306926818.01
11119,3070237152.76
7903,3071318048.41
11563,3072184595.57
9016,3073354693.9
18409,3074240699.62
12942,3075165891.6
10446,3076255742.03
11025,3077241729.68
16427,3078103542.65
14577,3079196215.93
4752,3080156812.61
15311,3081270619.48
9396,3082291096.43
19442,3083171973.3
9821,3084273872.73
20535,3085136933.27
14665,3086193699.1
6691,3087318317.08
6721,3088496604.67
43,3089138856.08
2035,309082459.27
17870,3091264460.64
15960,3092268385.55
8380,3093236157.55
3840,3094182443.25
3401,3095229633.01
2695,309695868.82
1081,309762882.2
1449,3098224526.98
1585,3099344259.09
8958,3100170504.17
4710,3101317386.62
15281,3102208275.23
18674,3103324021.94
2032,3104,-8001.98856609296
19860,310550464.19
6106,3106187361.05
13217,3107203716.27
13046,3108262904.35
13301,3109184503.73
10787,3110264195.7
1398,3111259563.72
13231,3112262739.01
12735,3113293079.31
1850,3114382867.08
12910,3115120463.86
7682,3116235765.19
2878,311784782.82
11919,3118151725.73
6772,3119237490.65
1466,3120247153.98
19278,3121163634.2
17722,3122301851.36
800,3123135222.92
1468,3124331055.5
20307,3125217206.15
1304,3126143885.05
10611,3127216951.37
18828,3128,-25356.9792854809
13149,3129281554.19
17608,3130386250.06
14427,3131205657.49
13788,3132145074.5
9779,3133212666.57
11370,3134242669.49
3098,313565780.96
11705,3136438810.63
798,3137241206.77
15439,3138207383.61
16489,3139164598.99
12035,3140164806.16
15443,3141172709.22
5457,3142203907.31
10014,314386773.7
4701,3144259868.7
16870,3145329185.35
9607,3146122146.85
20073,314772427.38
1327,3148177742.78
2914,3149226188.51
515,3150575779.61
18517,3151242662.12
1943,3152134411.39
18134,3153327663.01
1923,315472364.75
5571,3155229181.41
16625,3156265299.42
9601,3157108143.73
8878,3158410396.44
14248,3159182254.35
182,3160175229.09
16251,316182017.82
8688,3162297686.39
16224,3163161876.4
18424,3164194851.5
2850,3165171201.4
10604,3166247902.07
132,3167513713.97
3681,3168221357.83
727,3169255951.44
5188,3170178887.82
14195,3171168883.32
12609,3172159283.44
11200,3173130891.21
9489,3174152859.57
1470,3175280771.26
17304,3176237270.89
11968,3177103437.91
13449,3178133544.04
7981,3179240391.05
14559,3180362788.47
11136,3181186837.18
3303,3182102568.58
4163,3183150995.84
14385,3184254104.86
17620,3185293516.46
13045,3186130803.7
7426,3187135073.22
12014,3188227067.42
18243,3189254988.07
2806,3190136679.86
14637,3191229893.24
3138,319283286.81
7508,3193173751.15
19841,319486567.46
14704,3195260815.73
149,3196228204.55
7765,3197251699.99
5398,3198286176
4856,3199100713.82
13275,3200206186.95
1735,3201197230.72
18675,3202288522.52
13666,3203207104.5
16448,3204172147.78
6942,3205165756.49
2935,320691757.58
11102,3207276654.79
10301,3208291822.19
3119,320943765.39
11463,3210261526.88
15178,3211195774.3
7311,3212154371.78
13101,3213188916.14
14147,3214187474.96
13765,3215180207.63
18146,3216379701.6
1358,3217164672.3
20004,321872152.97
14286,3219146375.72
15169,3220133603.03
8809,3221375800.32
2289,3222108316.35
4612,3223164573.26
16265,3224112949.94
14,3225211091.93
7924,3226193047.28
4954,3227178823.83
20356,3228162775.21
6337,3229271641.3
19883,3230103847.37
14865,3231207821.83
7674,3232186598.37
9162,3233226317.92
3934,3234269574.59
5216,3235119061.67
19547,323693199.31
8187,3237284200.85
7131,3238264905.87
1745,3239156902.97
17569,3240224447.56
4405,3241192929.58
6806,3242155374.39
6452,3243266599.63
15280,3244192679.2
3291,324591980.76
8882,3246295107.27
7795,3247186530.68
8658,3248319132.44
3889,3249270079.71
11767,3250138419.21
6214,3251280159.08
8168,3252246134.98
17554,3253183011.45
5047,3254279071.32
3640,3255222768.43
2478,3256115245.74
14172,3257198683.21
11148,3258257884.41
16575,3259216388.39
9448,326088199
4561,3261162714.09
8397,3262154418.05
19885,326399003.71
2988,3264134112.45
9445,326570493.77
9465,3266193363.82
17344,3267281152.39
16848,3268275054.37
10805,3269371403.47
13421,3270185325.98
3193,3271154133.73
7412,3272151398.15
11990,3273142506.89
10554,3274338157.06
18341,3275442501.64
9343,3276332887.79
12382,3277142086.71
17769,3278134767.39
4492,3279120857.7
9901,3280184071.7
20449,3281298304.27
14885,3282235883.76
5600,3283201637.78
11490,3284337872.99
17409,3285173360.11
1534,3286263274.47
17614,3287257704.53
20257,3288192696.91
15885,3289231503.98
14237,3290216961.84
13890,3291,-84788.5180612719
2859,3292244343.69
15766,3293263819.09
18988,3294145514.72
5594,3295207669.96
8447,3296301835.5
381,3297247605.17
16504,3298161942.25
11464,3299219605.17
2873,3300106576.5
3169,330181563.44
4521,330291229.47
19405,3303107800.05
4646,3304195778.01
20451,3305260346.99
7752,3306154368.5
2977,3307217823.67
2409,330835625.28
20255,3309254383.74
15976,3310,NA
10023,331163154.29
12423,331234004.7
10517,3313296454.65
13614,3314143530.46
16371,3315133844.15
17211,3316202490.87
5174,3317145175.54
4109,3318407888.41
2936,331962342.13
13509,332062932.44
13872,3321128629.87
3269,3322197084.47
1220,3323124220.77
9637,3324157540.37
2027,332560984.65
666,3326273391.74
4433,3327155115.4
20487,3328253864.5
19164,3329211873
2136,3330112494.42
3116,333160110.85
5272,3332512981.03
18709,333378727.93
15569,3334257758.49
9423,3335279548.67
7931,3336193195.59
10687,3337268788.7
7650,3338235161.79
16167,3339267505.3
18927,3340261720.11
18002,3341304820.38
2147,3342120915.91
3504,3343174437.67
6677,3344280297.31
8405,3345161999.23
5686,3346353189.25
11368,3347272829.37
12790,334891566.01
8795,3349574375.71
16342,335079230.71
16610,3351213434.61
8277,3352211933.31
13222,3353154864.77
17998,3354302298.88
19596,3355108488.56
2485,3356159637.03
9012,3357458298.76
20274,3358327087.31
6330,3359243363.06
7006,3360226532.64
7824,3361256212.69
15938,3362262203.38
11849,336372894.04
16845,3364283935.05
5065,3365111057.81
8738,3366251522.73
17979,3367260727.77
559,3368267628.67
10596,3369312728.12
7522,3370146904.58
12054,3371121220.73
15400,3372245387.4
19734,337374286.87
14008,3374435970.38
20368,3375367560.64
2623,337684240.06
1564,3377431258.76
9814,3378257606.28
18432,3379305409.02
12285,338062487.29
7018,3381207274.2
16817,3382298460.4
16340,3383120175.82
5780,3384170857.64
2681,338539151.4
3721,3386135900.17
12898,3387102657.81
13157,3388190580.51
17216,3389330752.88
18833,339038453.47
5534,3391313906.75
5365,3392326138.33
3914,3393197484.4
10174,3394220507.13
14465,3395292348.97
4244,3396233359.83
18816,339712250.4
10401,3398237656.21
2441,3399120692.25
3290,3400145411.84
5473,3401269446.31
7493,3402154473.76
5445,3403227982.88
13258,3404232313.44
16321,3405171700.13
11598,3406318877.99
3792,3407276367.92
12556,340873916.12
13407,3409123632.97
18270,3410473038.61
15930,3411265941.87
15513,3412213290.67
702,3413309083.33
7514,3414233533.98
5304,3415371525.13
20545,341664211.42
19683,341777041.27
14254,3418103768.98
3123,341983900.68
18239,3420252866.55
7046,3421218162.6
774,3422241169.91
450,3423227136.05
17577,3424287434.74
12183,3425129278.05
19472,3426151464.34
2776,3427,-23038.3456650043
2344,3428163156.17
14686,3429281251.6
3145,3430143644.36
5412,3431267483.34
17434,3432201217.69
18750,343355224.11
6375,3434417554.14
17775,3435177350.92
1044,3436119529.39
16865,3437262256.63
4210,3438218190.56
19027,3439258844.49
19207,3440152966.31
10837,3441266520.74
19053,3442138293.35
6911,3443312747.41
19741,344484292.68
3391,3445190449.24
5334,3446236081.05
18980,3447145916.43
12188,3448130037.83
7660,3449225043.71
11374,3450241286.04
4200,345192433.83
5354,3452393834.33
4881,3453157150.41
13236,3454325670.86
17414,345585053.94
13549,345691288.41
14386,3457268669.55
7132,3458178544.06
11952,3459195951.74
1501,3460273120.21
8239,3461158326.13
13679,3462296981.06
10670,3463362947.9
8310,3464346791.32
809,3465245514.33
15393,3466151114.11
10415,3467199028.49
5760,3468151403.2
176,3469181691.12
6531,3470115385.78
3202,3471136034.58
18440,3472294316.43
13708,3473159750.46
136,3474398367.22
9888,3475163715.51
15756,3476265763.33
12681,3477144453.73
12319,3478166356.19
2600,347954428.26
1462,3480243664.3
1161,348176945.16
5658,3482315106.9
13590,3483113572.64
20130,3484179737.52
12336,3485141029.76
10588,3486203415.34
19531,3487168868.31
1351,3488,NA
6081,3489273760.84
3247,3490110455.52
18085,3491335325.31
3766,3492252253.25
11033,3493243212.23
5040,3494142967.5
1210,349585291.04
52,3496159197.4
668,3497225793.7
17603,3498274288.86
318,3499151048.48
4031,3500293136.54
662,3501247815.05
14242,3502111497.04
10354,3503246582.9
2958,3504160188.45
16386,3505144590.94
15782,3506215374.68
72,3507135159.46
16196,3508185797.15
17136,3509354112.51
10181,3510203513.28
15320,3511165101.27
9388,3512314509.68
6650,3513175768.42
2782,3514,-21484.681230369
12348,3515203634.62
18719,351620835.2
10612,3517257680.17
4364,3518331309.6
12072,3519228394.74
20290,3520236282.11
10688,3521269513.6
13530,3522170781.37
3350,352310985.82
8196,3524270092
169,3525175570.02
4551,3526209108.37
8837,3527253005.56
20080,352870902.4
16390,3529153064.84
5830,3530272316.44
17421,3531149601.01
13073,353286472.18
4876,353374392.31
2661,3534113677.01
4930,3535111785.95
18074,3536417465.43
10635,3537268645.36
15200,3538253989.83
5701,3539254787.51
17971,3540231142.61
18124,3541289926.34
8545,3542175614.3
11485,3543221614.03
657,3544251164.56
7673,3545196572.64
5929,3546273613.84
9071,354782232.41
18726,354846379.33
7940,3549237672.7
9232,355068561.74
5521,3551353627.25
1769,3552216455.24
14174,3553,NA
6104,3554169072.09
7605,3555146790.82
9331,3556303057.79
8341,3557254346.9
4194,3558200183.79
6548,3559111674.42
8556,3560306797.3
7782,3561158885.18
1219,3562134010.21
18307,3563375954.47
2846,3564164203.55
13009,356560439.76
905,3566271704.23
15062,3567243074.27
16527,3568194410.28
9625,356970630.44
6514,3570125968.86
4418,3571174675.52
1477,3572178933.42
14753,3573145904.7
6997,3574212858.75
6419,3575178339.98
716,3576217701.68
5577,3577261827.72
17510,3578196474.4
10112,3579249717.28
10860,3580239770.16
10405,3581302513.2
10388,3582245308.03
4025,3583222500.44
10736,3584388735.08
18364,3585608494.16
16525,3586162153.95
11242,3587238388.11
9925,3588246061.03
8690,3589244915.62
4509,3590135396.28
10723,3591197942.86
7985,3592235510.81
12443,359353564.6
8055,3594102186.14
635,3595262276.68
2217,3596265969.08
12577,3597133737.57
810,3598331025.94
14702,3599234403.35
9500,3600205647.63
17928,3601252651.4
11218,3602232936.55
8589,3603335186.82
11225,3604196637.44
17305,3605210275.34
5512,3606264628.28
1766,3607259339.5
8793,3608554811.33
17156,3609383352.92
19933,3610,NA
2277,3611158672.67
17016,3612271859.58
3041,3613121379.45
3304,3614120427.43
333,3615178852.11
17656,3616260080.01
18789,361760315.1
19036,3618129270.19
3289,3619135717.16
11756,3620257086.58
8198,3621233489.55
11602,3622337803.21
4668,3623,NA
365,3624341754.21
18111,3625257742.9
15156,3626258463.21
8860,3627213560.76
13700,3628144931.68
13593,362992612.86
775,3630212776
4583,363198371.28
8635,3632333646.14
5579,3633171802.54
1707,3634258982.99
19605,3635120119.61
8564,3636238806.84
2513,363757652.99
12772,363881933.16
18733,363943374.85
16963,3640327639.52
18699,364149976.4
8799,3642407275.16
8213,3643110808.35
11404,3644219843.69
18468,3645333602.78
915,3646261603.63
10374,3647316272.99
9125,3648159146.97
5680,3649239957.85
2924,3650148970.96
11491,3651489141.55
16127,3652221940.14
19350,3653255495.41
7809,3654234800.51
12553,3655155232.2
1181,365645276.79
18354,3657515367.55
5793,3658179092.39
16935,3659233432.28
20234,3660358178.97
12502,3661167631.94
557,3662267239.19
20536,3663106592.21
12755,3664132354.79
18573,3665194694.36
5966,3666229243.39
17511,3667201019.32
8044,3668236163.78
19422,3669162062.71
5252,3670400457.61
19124,3671256963.96
16263,3672110083.29
7699,3673242658.39
10763,3674302677.88
4483,3675125607.68
115,3676243411.42
18754,367718369.39
13036,367892244.71
5442,3679281354.6
16010,3680354632.08
12318,368180145.61
19889,3682155655.51
8017,3683290275.91
20043,3684179097.72
7371,3685191779.75
5893,3686255643.14
15760,3687265944.85
8519,3688292017.22
20361,3689307338.87
11219,3690230019.38
15124,3691215394.54
6099,3692214872.83
16066,3693287647.38
19691,3694135478.4
16084,3695322488.19
9719,3696226762.83
1871,369724117.31
7025,3698198273.74
15684,3699381146.12
15850,3700307555.02
14247,3701118039.72
18,3702190847.66
7819,3703252748.59
10355,3704260907.7
2885,370582300.66
16044,3706293024.02
7962,3707236905.04
7253,3708122847.1
12507,3709136690.83
5022,3710198199.86
12233,3711153519.22
1966,371274675.64
6438,3713244029.76
10852,3714224203.11
1938,371592042.58
118,3716291970.92
7826,3717238024.5
8555,3718290999.26
11023,3719203892.2
14119,3720228042.2
12393,3721126434.76
11199,3722114084.11
171,3723193565.33
4608,3724380316.2
15863,3725274550.84
6405,3726218843.45
14330,3727124591.98
4390,3728139697.64
15413,3729200677.6
18912,3730198807.94
19204,3731160637.41
15694,3732701025.9
15949,3733256226.9
10764,3734451948.95
13537,3735176769.01
2907,3736178873.23
6588,3737297675.7
6087,3738182891.19
15685,3739324415.79
1165,374024003.11
13144,3741153463.27
9330,3742242412.57
10093,3743196261.85
9649,3744127148.28
4883,3745116030.58
8254,3746197915.69
6972,3747217476.22
9203,374869995.71
16725,3749245670.86
12441,375060214.86
6383,3751292612.48
14609,3752250845.93
621,3753225187.13
8481,3754259186.3
8445,3755239258.36
15222,3756217820.3
16585,3757186365.53
10178,3758181814.22
10171,3759188794.19
17713,3760259380.94
11894,376189410.85
1908,376278946.6
20095,3763131134.27
2490,3764179865.46
8426,3765207095.48
20039,376663471.11
9231,3767152184.3
15193,3768327404.28
14827,3769151702.63
8585,3770400751.01
17088,3771228605.45
8838,3772225114.24
20228,3773236936.41
6216,3774233544.11
4591,3775148779.67
1985,3776119784
9798,3777318241.69
56,3778159210.38
2983,3779157640.52
3997,3780373672.74
8105,3781129464.43
10072,378248855.08
9209,378379566.8
2333,3784131915.25
4844,3785134581.72
3773,3786293594.13
3695,3787161235.59
11188,3788212654.8
1232,378961218.39
13441,3790154417.13
37,3791147370
7256,3792180948.75
6999,3793217001.84
3200,3794180380.95
14494,3795250046.65
1825,3796215641.55
8293,3797300879.26
10749,3798401381.74
7948,3799260311.62
12262,3800110347.36
11380,3801242721.67
13484,3802148628.22
2701,380355063.19
17737,3804238091.64
1483,3805156707.2
5414,3806313835.01
6897,3807200973.63
4972,3808168368.74
7510,3809120388.19
7693,3810335425.63
1826,3811177121.19
14175,3812182173.68
247,3813195038.98
9279,3814216047.86
6976,3815182432.45
12592,3816272905.13
4079,3817278602.65
19303,3818259930.03
15119,3819,NA
1947,3820130685.8
11528,3821179072.46
5003,3822211589
20345,3823171700.66
15379,3824205757.46
8588,3825347899.27
3063,3826120858.49
14450,3827294395.33
10345,3828277971.27
6475,3829214727.45
17599,3830280296.05
1331,3831180898.26
10065,383227818.23
13675,3833159908.99
17650,3834292727.44
18292,3835426673.56
14616,3836150635.89
59,3837142492.37
5943,3838322365.32
11312,3839,NA
20041,3840101271.59
3652,3841185999
13571,3842201288.17
9695,3843134687.75
1218,384480230.65
1064,384599416.01
9369,3846295058.26
1708,3847238146.11
16238,3848166442.69
18075,3849313406.3
12221,3850217322.47
18715,3851115127.5
3151,3852159710.85
3317,3853145115.72
9827,3854311069.09
7202,3855131788.12
13112,3856227706.66
1436,3857195790.84
5439,3858279815.07
20419,3859342239.99
2341,3860165627.73
16481,3861158223.95
4615,3862182002.11
9579,386385535.17
12603,386455146.8
9569,386571490.3
13705,386698491.26
15076,3867187256.89
8190,3868262045.28
14191,3869152285.02
13939,3870196496.53
7950,3871278970.15
3248,3872125723.04
927,3873301452.34
3651,3874261806.72
3616,3875210115.33
7428,3876149120.25
19099,3877233464.88
11450,3878,NA
14451,3879343052.63
16917,3880395612.6
10289,3881293606.34
2304,3882174292.05
18534,3883198891.18
6143,3884127120.39
10109,3885228149.81
13790,3886167116.79
4008,3887368980.88
1549,3888284320.34
18449,3889268118.73
4840,3890141374.32
17107,3891468251.51
8855,3892683586.15
1613,3893200394.11
7999,3894233234.17
16675,3895332307.42
13181,3896248252.03
13494,3897123204.57
5215,3898172297.92
1734,3899182538.56
14873,3900199994.94
5353,3901592649.34
14366,3902182902.31
13037,3903116219.03
7811,3904200623.92
16516,3905123338.18
17682,3906195301.25
5824,3907254131.61
6959,3908217165.5
5221,3909106787.16
2502,391096317.16
8489,3911185366.68
17927,3912264147.86
14124,3913111154.89
17810,3914318907.57
13210,3915171610.41
16006,3916287593.02
11383,3917202111.35
3949,3918223371.1
9296,3919374539.82
9850,3920236721.17
3777,3921222768.85
17188,3922416583.8
16240,3923155884.23
14046,3924182557.77
20079,392578127.17
6671,3926247104.11
9365,3927301756.56
16571,3928181858.44
7546,3929118350.12
14872,3930177125.22
7469,3931178496.42
10658,3932324517.77
11576,3933211241.45
12769,393468479.34
11548,3935289893.49
4120,3936297970.16
19637,3937119531.85
18716,393812090.11
361,3939284434.79
5080,3940203212.32
10773,3941298488.59
8867,3942247158.38
139,3943357318.26
19585,3944239444.2
14284,394582211.38
12203,3946184764.51
2084,3947112234.14
19315,3948240064.02
8937,3949224474.36
3479,3950309037.96
4461,3951253726.05
13659,3952164683.22
17311,3953579634.37
11266,3954218162.73
16832,3955296057.41
1593,3956328940.5
16704,3957279400.19
5885,3958230980.5
1812,3959212847.04
4018,3960327699.47
177,3961187909.31
324,3962180044.71
2074,396393590.05
6818,3964210576.74
3633,3965245125.51
13835,3966137761.83
5377,3967285514.55
11357,3968164996.76
765,3969226254.44
2244,3970134964.32
10130,3971261566.13
19321,3972153870.67
124,3973318427.39
6863,3974174633.02
15940,3975239179.95
6429,3976136405.62
5078,3977167691.22
16374,3978106689.11
15826,3979265932.2
2090,3980121207.82
19669,3981157790.94
20366,3982313911.62
6516,3983131200.77
19852,398475456.59
20340,3985298285.52
18882,3986177225.57
7244,3987137803.65
9098,3988245446.65
3834,3989163773.65
16857,3990247128.58
16173,3991283189.52
16685,3992253042.46
19749,3993123240.57
15973,3994231580.94
8633,3995453344.21
12148,3996156330.15
6587,3997340765
11393,3998270454.89
6978,3999393531.68
1153,400030520.49
18506,4001476480.73
16647,4002222932.81
19985,400359009.54
9105,4004171020.26
3733,4005204254.43
3798,4006262543.74
18836,400760602.11
10940,4008201060.8
20342,4009257504.46
3120,4010116903.82
19892,401163311.82
767,4012201362.35
14215,4013167391.26
14991,4014216017.54
19451,4015164774.53
1049,401674042.66
10159,4017304502.73
15212,4018223949.1
19820,401930278.83
1213,4020102477.01
7844,4021162864.03
13526,4022160705.09
15733,4023264490.6
10626,4024334939.16
3484,4025151715.92
18423,4026286003.43
16563,4027129296.81
17050,4028362216.88
11264,4029183496.44
19059,4030244977.31
9224,4031122555.53
17447,4032299185.68
6977,4033234691.1
13508,403491394.48
18264,4035306966.55
20108,4036137614.8
18342,4037609959.13
8640,4038365421.42
4528,4039169714.26
14490,4040312093.1
1656,4041386242.75
5486,4042254078.06
19433,4043165839.46
15679,4044309571.1
15341,4045142019.43
8782,4046247444.4
7750,4047239399.34
15482,4048247248.64
13367,404997815.66
5438,4050339511.32
15376,4051117737.23
10789,4052210712.85
4567,4053156277.51
6264,4054200419.01
16130,4055287661.59
6985,4056251840.81
18904,4057203468.71
14273,4058108131.76
4180,4059139605.81
10048,406081556.84
8615,4061307269.9
9596,4062196191.4
7333,4063147584.83
5185,4064130779.86
16396,4065135738.66
11509,4066276096.83
20352,4067233280.52
2413,4068,NA
7193,406997238.31
5312,4070300040.37
18057,4071426830.71
17856,4072469552.61
9790,4073259507.46
17752,4074180125.44
16822,4075292159.72
2480,407638024.08
19420,4077191758.46
12795,407840483.86
3312,407984533.14
9772,4080240741.46
82,4081141407.81
20325,4082188176.35
8348,4083231352.29
14941,4084252671.6
18116,4085340637.02
19806,4086149698.77
10202,4087236894.9
5108,4088203979.49
10699,4089296208.89
13634,4090151111.08
16729,4091282415.61
5063,4092124568.11
17708,4093182737.2
6784,4094229247.03
3125,4095136345.95
16813,4096284087.32
9492,4097185385.82
3142,4098127267.19
13031,4099103489.46
13739,4100158101.92
11494,4101168361.09
16324,410264907.43
5960,4103217251.83
16131,4104253454.85
15857,4105164691.03
1710,4106252203.42
328,4107199754.4
8775,4108301385.45
11834,4109144813.37
17133,4110278600.28
5552,4111253921.07
11456,4112276756.13
16745,4113266833.02
16944,4114245110.11
14089,4115245001.79
638,4116199740.66
3595,4117259504.21
8141,4118232453.06
16669,4119243072.38
15164,4120214296.68
7642,4121251487.96
11318,4122165817.1
20503,4123200234.14
9278,4124270034.22
15015,4125234608.33
15642,4126277556.88
5165,4127144292.39
3413,4128206347.82
15305,4129180102.57
8178,4130252547.84
13641,4131121676.82
12716,4132264556.94
13915,4133123686.88
9041,4134208819.77
14656,4135165140.81
4529,4136113224.9
12264,413766743.49
9173,4138,-172196.351361686
16718,4139222684.27
9110,4140251332.89
5087,4141163919.58
8848,4142667031.07
12288,4143107987.59
1530,4144293661.56
13565,4145150636.77
17539,4146202818.04
3737,4147239056.95
10689,4148207412.67
11021,4149408180.97
15071,4150176370.88
2498,4151117243.73
3379,4152201489.9
17214,4153387521.79
11243,4154211071.93
9053,415585896.05
9309,4156330612.86
17391,4157221099.91
998,4158244434.84
1041,4159120165.67
20165,4160199478.55
1896,416123703.46
4691,4162284729.75
14967,4163137360.98
7137,4164185630.22
3987,4165278203.73
17729,4166245266.4
1052,4167143816.81
19100,4168234522.7
8413,4169156694.32
20395,4170292854.8
5556,4171215323.5
12082,4172191145.41
9847,4173295391.4
6139,4174155370.18
6456,4175220896.53
5853,4176235903.23
18471,4177275186.6
18552,4178208512.61
16550,4179218901.15
17832,4180275339.23
2739,4181181675.25
6542,4182,NA
18315,4183352881.37
15855,4184314471.87
13483,4185143742.14
7350,4186124113.41
17000,4187417504.06
19744,418873905.83
13060,4189113557.84
12617,4190248319.02
8129,4191227196.01
15290,4192185232.96
5045,4193198896.24
9478,4194197262.4
18895,4195239141.23
10894,4196178336.37
6697,4197238034.81
16580,4198197094.07
7799,4199239657.62
11030,4200183230.87
20253,4201208383.64
6276,420273978.69
9946,4203330641.5
2146,4204116576.52
5746,4205207109.66
6024,420688601.81
15803,4207348232.6
5099,4208223100.66
8858,4209331339.98
12954,4210131496.66
3865,4211206830.71
48,4212171427.78
17663,4213289279.48
5908,4214234502.34
8679,4215335193.36
15983,4216266325.03
31,4217188075.6
17229,4218347253.15
299,4219174077.62
12277,4220125024.56
8677,4221252136.33
9727,4222221318.72
16673,4223138994.33
2439,4224143573.48
13981,422587824.98
783,4226236250.05
4637,4227188775.44
771,4228260048.79
10536,4229268813.37
681,4230256177.05
18224,4231270552.31
9771,4232194163.96
12311,4233130920.85
3371,4234298988.51
13740,4235168609.83
5195,4236149826.57
3205,4237161458
13951,4238220775.22
5621,4239127579
5839,4240143779.53
353,4241153324.18
8455,4242209094.48
4131,4243237023.53
15982,4244275173.35
19986,4245123896.14
15078,4246277811.49
16121,4247248652.62
10094,4248214050.9
14205,4249215138.84
15954,4250254470.99
2467,4251102260.89
15029,4252223959.66
1257,425390864.41
4601,4254,NA
6225,4255208264.98
3253,4256175160.76
5059,4257222449.32
17816,4258340142.72
18705,425989630.3
19087,4260238770.38
2359,4261165614.3
7270,4262146521.18
19305,4263273155.16
10811,4264148134.98
5125,426599291.87
1018,4266256305.57
6807,4267141493.74
8706,4268286761.19
15489,4269180721.46
17639,4270339020.88
19802,427146374.02
12890,4272122052.7
7399,4273124212.65
17802,4274264444.17
18741,427542123.15
7097,4276218793.89
1208,427781343.45
11335,4278294493.38
13308,4279182814.24
13136,4280160898.49
8035,4281331876.08
5440,4282335932.36
17410,4283201859.46
17913,4284393189.43
20377,4285474002.61
19576,428635922.88
5246,4287378619.51
16998,4288305193.75
10298,4289274434.19
17053,4290295418.77
11698,4291379037
3393,4292260612.56
11496,4293348931.67
1641,4294210800.33
5101,4295236983.02
3581,4296216814.11
7882,4297215685.66
3646,4298102184.47
11003,4299272005.34
11974,430092188.78
9863,4301239690.37
6324,4302289186.74
7476,4303166315.33
7669,4304,NA
20124,4305128148
12406,4306135692.82
12391,4307301264.18
15928,4308247821.27
15746,4309270129
10641,4310373298.04
16934,4311258911.33
11920,4312141284.53
8826,4313235102.51
14728,4314235565.21
6551,4315139727.15
8431,4316218610.37
13574,4317137400.77
4992,4318170771.33
15195,4319342625.36
5732,4320281482.14
10615,4321354126.82
17699,4322203302.19
10625,4323289296.58
16887,4324329708.19
2094,432597991.48
10461,4326272852.6
8668,4327333658.73
17341,4328236235.64
9868,4329208923.15
20570,4330163506.71
18703,433158745.36
5450,4332243810.57
3232,4333107895.69
17486,4334312652.63
8553,4335194662.83
1878,43366720.94
20047,4337,NA
19939,433898909.47
4932,4339142731.45
16354,4340195448.89
7904,4341289216.61
11354,4342156084.15
11737,4343150765.38
10296,4344173689.21
12368,4345160724.64
16298,434695009.02
11699,4347252926.05
14943,4348176469.38
4783,4349182065.51
15438,4350229154.09
1834,4351220608.98
9187,4352306255.92
14572,4353270987.45
