"","predict.object...model1..newdata...data.frame.datatest.."
"2614",226226.953248931
"2615",264371.967178845
"2616",210944.627995037
"2617",252950.098553347
"2618",155970.580088279
"2619",165795.655767518
"2620",339086.236076723
"2621",229150.513148551
"2622",223199.404709607
"2623",409248.680817661
"2624",255632.091785846
"2625",162132.531242229
"2626",127121.213635652
"2627",184385.896763326
"2628",99183.7960200893
"2629",242630.966628865
"2630",80006.8549266692
"2631",276653.589425943
"2632",218674.38858321
"2633",328819.805676372
"2634",143325.518338578
"2635",227851.593161525
"2636",229038.335853526
"2637",50419.486222312
"2638",36128.3558123958
"2639",211141.493849013
"2640",207557.282308898
"2641",201290.766502199
"2642",22645.4851381438
"2643",194860.729194921
"2644",302963.050994632
"2645",174188.946769572
"2646",226241.237947288
"2647",119636.307921007
"2648",300209.022683963
"2649",216355.417015967
"2650",101371.600007273
"2651",249663.002957177
"2652",110284.343187108
"2653",386070.5087382
"2654",164491.658509929
"2655",169010.627618194
"2656",111316.386638125
"2657",326565.438970197
"2658",274425.196976143
"2659",18995.5532468894
"2660",279542.663047641
"2661",NA
"2662",252780.317782675
"2663",324559.413074419
"2664",116662.323436315
"2665",219575.968451175
"2666",269427.346930945
"2667",207723.923843149
"2668",146925.425998494
"2669",153605.751137767
"2670",261014.166872631
"2671",158554.550514223
"2672",336765.260390037
"2673",178494.789932585
"2674",298076.820800707
"2675",252049.4631135
"2676",228068.310374749
"2677",165093.914009082
"2678",29596.5384192388
"2679",209748.68821468
"2680",123943.30464322
"2681",177283.536832069
"2682",267913.558405434
"2683",337493.064044878
"2684",191030.616161528
"2685",234659.697725859
"2686",206408.829783647
"2687",205937.572188576
"2688",275749.46278302
"2689",274130.795449853
"2690",183220.765532344
"2691",430493.278952209
"2692",239891.578752428
"2693",107396.623105327
"2694",151360.306574863
"2695",98080.336724283
"2696",324484.645338398
"2697",73202.9578675878
"2698",214462.596364029
"2699",119667.307451886
"2700",138006.832835841
"2701",207254.948184922
"2702",250134.214174088
"2703",282444.285832022
"2704",335753.095148367
"2705",163359.145400802
"2706",276616.067124253
"2707",124932.583851305
"2708",217064.756659413
"2709",200354.484615272
"2710",249263.316977269
"2711",251013.248808862
"2712",153169.913579415
"2713",303835.976242288
"2714",198159.129519994
"2715",222437.733109081
"2716",221681.034858741
"2717",290293.529923708
"2718",674995.150740732
"2719",174543.228657923
"2720",165666.777705747
"2721",473801.496290016
"2722",110710.859928563
"2723",NA
"2724",192454.625232237
"2725",218739.034947756
"2726",312787.502024472
"2727",204696.485949746
"2728",229877.23184843
"2729",326698.816840721
"2730",261953.490570434
"2731",168862.254461822
"2732",161855.957197388
"2733",173870.520580416
"2734",204384.493015306
"2735",141734.509668802
"2736",165161.883400473
"2737",370158.173298276
"2738",91172.8087192274
"2739",196583.186154602
"2740",90774.8928693967
"2741",153004.400445334
"2742",214054.261240138
"2743",301522.25383054
"2744",178610.857355717
"2745",177662.807169377
"2746",232947.734132721
"2747",222709.289487952
"2748",275651.740000637
"2749",244452.081814476
"2750",158962.720255974
"2751",261916.506880309
"2752",205119.095398852
"2753",371840.156170928
"2754",190719.516970341
"2755",134981.884364905
"2756",312286.838614525
"2757",671919.918233309
"2758",252861.932717358
"2759",312937.992062001
"2760",162400.191967526
"2761",NA
"2762",155581.256863862
"2763",195485.151331859
"2764",104408.986730503
"2765",301466.466850686
"2766",274634.599511935
"2767",222165.133085282
"2768",103502.475146866
"2769",48989.9749387339
"2770",169911.52882682
"2771",225875.207890948
"2772",216949.986844816
"2773",127557.288588859
"2774",239763.055710366
"2775",182319.234162125
"2776",146554.049275946
"2777",167487.255141719
"2778",116274.166532591
"2779",20582.4890754497
"2780",237453.648907866
"2781",132784.35575528
"2782",331315.218462684
"2783",152323.1377826
"2784",96232.7080653601
"2785",107506.362805148
"2786",NA
"2787",133201.003921208
"2788",117891.615179536
"2789",137664.383041053
"2790",190164.888747893
"2791",143695.067873875
"2792",163218.685845069
"2793",269087.329187495
"2794",293393.983927578
"2795",228034.426791689
"2796",157020.32398598
"2797",85377.1832797762
"2798",192443.931424438
"2799",315034.989532181
"2800",164870.054415846
"2801",248601.906095729
"2802",168435.527223471
"2803",71984.5637738316
"2804",40837.8952140254
"2805",201866.756673525
"2806",225516.936720035
"2807",140096.550373201
"2808",216463.83821371
"2809",NA
"2810",208370.517654612
"2811",481702.367924125
"2812",188730.357642525
"2813",264479.165754201
"2814",248731.80859989
"2815",114027.362848233
"2816",266493.199138323
"2817",297840.084991386
"2818",106025.158288323
"2819",155419.791854204
"2820",190520.307314027
"2821",125288.514894864
"2822",212800.471974474
"2823",209834.881677488
"2824",66179.5441960768
"2825",468829.715130717
"2826",278775.604375112
"2827",198513.129444629
"2828",173220.362841541
"2829",211610.925054546
"2830",267619.575072534
"2831",250542.113111773
"2832",140641.440957448
"2833",120532.979206392
"2834",469488.037230952
"2835",124264.609507906
"2836",152476.606065634
"2837",117609.745667635
"2838",224275.260927504
"2839",NA
"2840",131450.235731359
"2841",205956.466813648
"2842",106417.636609119
"2843",296073.249919846
"2844",160715.105882383
"2845",53975.1019294215
"2846",120957.644784722
"2847",239237.443720168
"2848",284227.575124215
"2849",128260.963796843
"2850",272750.491665016
"2851",199847.768306461
"2852",375856.866442472
"2853",190699.837071532
"2854",285854.35167724
"2855",201126.41452017
"2856",337406.283993564
"2857",86548.2118625848
"2858",194490.542845594
"2859",292443.744004411
"2860",346661.410696802
"2861",296183.683936606
"2862",155157.123635766
"2863",161195.428455894
"2864",271865.469546943
"2865",287470.924877257
"2866",176772.893467227
"2867",360729.142748272
"2868",143840.214659129
"2869",272281.49232752
"2870",309079.967962424
"2871",124527.984047113
"2872",249408.726329647
"2873",143893.786715227
"2874",132586.502151866
"2875",153842.854361076
"2876",154460.303239925
"2877",162748.847308454
"2878",294226.733535785
"2879",109620.948018814
"2880",221545.225756743
"2881",128032.875677856
"2882",138977.077232137
"2883",-5288.31587981901
"2884",136152.458741631
"2885",153106.420572495
"2886",305833.7807691
"2887",342684.009604025
"2888",153309.039120886
"2889",241726.771397011
"2890",223024.028369346
"2891",184927.962010531
"2892",198514.03168233
"2893",126536.399618627
"2894",232953.511584646
"2895",330511.876856826
"2896",141492.950866337
"2897",231928.511779062
"2898",250632.702454264
"2899",38653.7160297787
"2900",225837.630075088
"2901",NA
"2902",357344.356985108
"2903",233979.258819571
"2904",78809.1327767055
"2905",113958.998461573
"2906",143113.519919202
"2907",285748.861949302
"2908",418389.265965164
"2909",140586.928899847
"2910",214936.708650985
"2911",148736.119928036
"2912",249840.719320447
"2913",361465.246364105
"2914",112015.920205944
"2915",198771.557437528
"2916",361176.324642989
"2917",211741.84778959
"2918",129167.527582108
"2919",205509.963857257
"2920",90355.4572603213
"2921",225849.996004883
"2922",272848.152119707
"2923",147577.185088238
"2924",334257.179596987
"2925",307416.839897335
"2926",123245.944034109
"2927",391368.277372729
"2928",212852.222230688
"2929",151516.762678506
"2930",1308.61084352159
"2931",135304.763409866
"2932",280827.012332028
"2933",93990.7009157674
"2934",228549.146454758
"2935",139428.541833279
"2936",113974.090239986
"2937",118933.406328748
"2938",123656.04722672
"2939",159035.905501963
"2940",135452.215239475
"2941",272442.50592596
"2942",329740.339068906
"2943",218840.251480955
"2944",170066.953241104
"2945",335532.270960248
"2946",210838.380738794
"2947",526884.148171974
"2948",221164.009106033
"2949",117342.935764666
"2950",143362.852995684
"2951",240637.292026292
"2952",259674.078242219
"2953",127067.361268438
"2954",270653.541543586
"2955",280259.407521391
"2956",6567.2667013226
"2957",131765.095604354
"2958",224628.586368372
"2959",235786.065065166
"2960",256117.056687781
"2961",62819.4712786096
"2962",372526.449188456
"2963",671752.658771512
"2964",169483.383966155
"2965",137873.132214518
"2966",238152.56778838
"2967",254781.405557184
"2968",336542.104420804
"2969",205111.769962564
"2970",116261.922119398
"2971",213552.78479251
"2972",185662.514469867
"2973",224568.799107711
"2974",333646.298675536
"2975",299476.994441838
"2976",196890.785832772
"2977",255580.176863257
"2978",74802.8721107328
"2979",167833.176374244
"2980",202329.652706373
"2981",224272.450731806
"2982",148775.108510932
"2983",321716.78956722
"2984",273947.607102238
"2985",281285.488548073
"2986",241556.729752604
"2987",241646.545949948
"2988",445041.243418414
"2989",133595.754734176
"2990",276368.702361774
"2991",210224.083733239
"2992",138660.593194834
"2993",191712.379118251
"2994",290228.436761083
"2995",79730.5359776242
"2996",284335.861864425
"2997",245327.275332712
"2998",182689.691238025
"2999",349109.059913185
"3000",100720.168251324
"3001",185009.694839217
"3002",166287.175542891
"3003",193756.692815322
"3004",310040.870079993
"3005",248976.29566284
"3006",158223.420737939
"3007",339189.311232249
"3008",174701.068533808
"3009",207877.910746121
"3010",344249.281659962
"3011",79174.3732036021
"3012",189228.425433238
"3013",291996.778395114
"3014",265118.694917693
"3015",219025.641818564
"3016",255495.239057091
"3017",266622.573482635
"3018",98739.6285053273
"3019",375181.984590986
"3020",211654.611214842
"3021",246616.946330465
"3022",109893.464249542
"3023",216914.025493363
"3024",NA
"3025",293835.911372457
"3026",187409.866743604
"3027",298655.467976089
"3028",163428.964632625
"3029",128891.835330847
"3030",141900.134440302
"3031",573008.148156245
"3032",251240.141487695
"3033",225555.223414581
"3034",122986.831003565
"3035",208478.026771804
"3036",215758.570125005
"3037",162022.597244407
"3038",195506.584922263
"3039",101681.460142468
"3040",424775.705782984
"3041",92901.4066408088
"3042",191487.613825242
"3043",129396.434703118
"3044",91687.0122264192
"3045",361218.615439378
"3046",259240.201462308
"3047",269206.412178588
"3048",206210.628839931
"3049",158755.130481379
"3050",280882.553248847
"3051",212912.141762727
"3052",233367.500054318
"3053",195403.240865549
"3054",329439.289899959
"3055",244275.346720298
"3056",235861.646617267
"3057",139298.659848028
"3058",264757.096207412
"3059",203863.538491895
"3060",243037.101337884
"3061",216770.208377372
"3062",182459.618664515
"3063",309140.460893187
"3064",216879.015235956
"3065",353058.087929967
"3066",90952.2842683778
"3067",93265.1690801594
"3068",182203.224311272
"3069",26818.0073325937
"3070",237152.760796982
"3071",318048.40771709
"3072",184595.572549676
"3073",354693.901030488
"3074",240699.615817874
"3075",165891.599362849
"3076",255742.032882032
"3077",241729.681643199
"3078",103542.648354129
"3079",196215.927948464
"3080",156812.61063229
"3081",270619.476008665
"3082",291096.428014235
"3083",171973.301420889
"3084",273872.733197505
"3085",136933.273949707
"3086",193699.099261788
"3087",318317.079534467
"3088",496604.668620272
"3089",138856.082295757
"3090",82459.2749650131
"3091",264460.644096585
"3092",268385.547352828
"3093",236157.549965807
"3094",182443.252510629
"3095",229633.009751043
"3096",95868.8245984633
"3097",62882.1964714691
"3098",224526.976797451
"3099",344259.094962303
"3100",170504.171360006
"3101",317386.617118021
"3102",208275.230756034
"3103",324021.936730198
"3104",-8001.98856609296
"3105",50464.1869810724
"3106",187361.050575184
"3107",203716.270244684
"3108",262904.345527507
"3109",184503.730008188
"3110",264195.696001734
"3111",259563.715979524
"3112",262739.014439929
"3113",293079.308391434
"3114",382867.077368629
"3115",120463.856516074
"3116",235765.189886438
"3117",84782.8173497095
"3118",151725.72666964
"3119",237490.65461078
"3120",247153.981268874
"3121",163634.195501123
"3122",301851.359878956
"3123",135222.915344791
"3124",331055.503857075
"3125",217206.148736175
"3126",143885.047208121
"3127",216951.374117001
"3128",-25356.9792854809
"3129",281554.189450986
"3130",386250.058608405
"3131",205657.492122081
"3132",145074.499600559
"3133",212666.565706912
"3134",242669.492516711
"3135",65780.9558947693
"3136",438810.633471187
"3137",241206.768325143
"3138",207383.609171758
"3139",164598.987575914
"3140",164806.163960758
"3141",172709.216467423
"3142",203907.305433715
"3143",86773.6992232355
"3144",259868.700043062
"3145",329185.34797751
"3146",122146.851062959
"3147",72427.3798131955
"3148",177742.778090506
"3149",226188.506363425
"3150",575779.609006807
"3151",242662.115176781
"3152",134411.389794336
"3153",327663.012368849
"3154",72364.7482388363
"3155",229181.413868311
"3156",265299.415545412
"3157",108143.732638015
"3158",410396.44360088
"3159",182254.352355629
"3160",175229.091119212
"3161",82017.8188028217
"3162",297686.388237308
"3163",161876.402259409
"3164",194851.500325917
"3165",171201.401988592
"3166",247902.066570182
"3167",513713.967464658
"3168",221357.831685808
"3169",255951.44274068
"3170",178887.819907082
"3171",168883.323342786
"3172",159283.440272589
"3173",130891.213714574
"3174",152859.567507096
"3175",280771.257113885
"3176",237270.893676901
"3177",103437.905758265
"3178",133544.038361339
"3179",240391.051195889
"3180",362788.473349841
"3181",186837.182372939
"3182",102568.579522933
"3183",150995.839896203
"3184",254104.864410194
"3185",293516.460873303
"3186",130803.700720085
"3187",135073.218209866
"3188",227067.415951621
"3189",254988.066828374
"3190",136679.855303841
"3191",229893.237318331
"3192",83286.8076709058
"3193",173751.14998815
"3194",86567.45697822
"3195",260815.734902704
"3196",228204.545411802
"3197",251699.991817127
"3198",286175.996184773
"3199",100713.81693451
"3200",206186.945511387
"3201",197230.720585449
"3202",288522.52395435
"3203",207104.495809586
"3204",172147.779078132
"3205",165756.487618058
"3206",91757.577020038
"3207",276654.789270009
"3208",291822.187320271
"3209",43765.3887697251
"3210",261526.879696407
"3211",195774.302458333
"3212",154371.777339967
"3213",188916.142245181
"3214",187474.9624825
"3215",180207.634265813
"3216",379701.604011118
"3217",164672.300621184
"3218",72152.9707137027
"3219",146375.723777335
"3220",133603.033817902
"3221",375800.321835192
"3222",108316.353251605
"3223",164573.260382722
"3224",112949.936179568
"3225",211091.929086322
"3226",193047.27661462
"3227",178823.83157738
"3228",162775.206710513
"3229",271641.297652153
"3230",103847.366357781
"3231",207821.831969571
"3232",186598.365542356
"3233",226317.918849592
"3234",269574.585175145
"3235",119061.674538412
"3236",93199.3117674649
"3237",284200.848165217
"3238",264905.865664519
"3239",156902.969933711
"3240",224447.564862646
"3241",192929.575366175
"3242",155374.386741704
"3243",266599.626227251
"3244",192679.204403204
"3245",91980.7570647792
"3246",295107.266610876
"3247",186530.683853161
"3248",319132.44281181
"3249",270079.705465339
"3250",138419.210185902
"3251",280159.079484299
"3252",246134.980341458
"3253",183011.446881102
"3254",279071.316934448
"3255",222768.433743799
"3256",115245.738470999
"3257",198683.206299721
"3258",257884.412532787
"3259",216388.386744498
"3260",88198.9969741248
"3261",162714.094424689
"3262",154418.046444294
"3263",99003.7089285979
"3264",134112.448021795
"3265",70493.7745104592
"3266",193363.817851266
"3267",281152.394014091
"3268",275054.369981707
"3269",371403.466923214
"3270",185325.979687449
"3271",154133.728687412
"3272",151398.145349307
"3273",142506.894614825
"3274",338157.061759053
"3275",442501.63812027
"3276",332887.792706537
"3277",142086.710344668
"3278",134767.386284259
"3279",120857.698842982
"3280",184071.697817644
"3281",298304.265632856
"3282",235883.757816146
"3283",201637.781798194
"3284",337872.990939393
"3285",173360.111067199
"3286",263274.465423055
"3287",257704.531269558
"3288",192696.910564583
"3289",231503.981402251
"3290",216961.838847387
"3291",-84788.5180612719
"3292",244343.694150182
"3293",263819.092789851
"3294",145514.719753441
"3295",207669.956392912
"3296",301835.503844536
"3297",247605.167859234
"3298",161942.247102888
"3299",219605.174763199
"3300",106576.503641882
"3301",81563.439273425
"3302",91229.4746612898
"3303",107800.051745079
"3304",195778.014908912
"3305",260346.991344177
"3306",154368.501787838
"3307",217823.667604674
"3308",35625.2793310139
"3309",254383.736196808
"3310",NA
"3311",63154.2937925124
"3312",34004.7030865929
"3313",296454.649446149
"3314",143530.460895436
"3315",133844.150190767
"3316",202490.869298032
"3317",145175.540425023
"3318",407888.406863793
"3319",62342.1273719045
"3320",62932.4357577453
"3321",128629.874383877
"3322",197084.466535421
"3323",124220.766881764
"3324",157540.370215708
"3325",60984.6471596716
"3326",273391.738609761
"3327",155115.40383321
"3328",253864.495834766
"3329",211872.998217183
"3330",112494.416779304
"3331",60110.8534849215
"3332",512981.030357741
"3333",78727.9262931651
"3334",257758.487425837
"3335",279548.672283935
"3336",193195.589015629
"3337",268788.698800714
"3338",235161.794912674
"3339",267505.29989898
"3340",261720.114077277
"3341",304820.380323318
"3342",120915.911418597
"3343",174437.674477091
"3344",280297.308508502
"3345",161999.225817004
"3346",353189.252304014
"3347",272829.367624038
"3348",91566.0101435687
"3349",574375.709666971
"3350",79230.7122991125
"3351",213434.605760303
"3352",211933.312342875
"3353",154864.771396543
"3354",302298.883540867
"3355",108488.556230647
"3356",159637.025348744
"3357",458298.755568689
"3358",327087.307257956
"3359",243363.055693425
"3360",226532.636993944
"3361",256212.686513399
"3362",262203.378555605
"3363",72894.0437253925
"3364",283935.051035323
"3365",111057.814058705
"3366",251522.73126517
"3367",260727.77403657
"3368",267628.674407454
"3369",312728.121830582
"3370",146904.578337295
"3371",121220.733630534
"3372",245387.396045149
"3373",74286.8710533646
"3374",435970.38488012
"3375",367560.638818449
"3376",84240.058012858
"3377",431258.755915005
"3378",257606.280603089
"3379",305409.02155271
"3380",62487.2876578532
"3381",207274.202241141
"3382",298460.403730205
"3383",120175.816508218
"3384",170857.643966893
"3385",39151.403330102
"3386",135900.167479394
"3387",102657.8086442
"3388",190580.505656334
"3389",330752.879091544
"3390",38453.4653696983
"3391",313906.749244954
"3392",326138.329343823
"3393",197484.4001701
"3394",220507.130047146
"3395",292348.97235352
"3396",233359.834012024
"3397",12250.4030799959
"3398",237656.212060173
"3399",120692.245572008
"3400",145411.836320316
"3401",269446.307406323
"3402",154473.757211538
"3403",227982.877194856
"3404",232313.435044074
"3405",171700.125955357
"3406",318877.992761559
"3407",276367.91927082
"3408",73916.1170023956
"3409",123632.966576005
"3410",473038.608543426
"3411",265941.86667928
"3412",213290.668095508
"3413",309083.329922023
"3414",233533.982284728
"3415",371525.128876246
"3416",64211.4238656205
"3417",77041.2699941549
"3418",103768.979622562
"3419",83900.6846405176
"3420",252866.549630253
"3421",218162.599303689
"3422",241169.911875402
"3423",227136.050726363
"3424",287434.735421744
"3425",129278.045462584
"3426",151464.335123892
"3427",-23038.3456650043
"3428",163156.170146414
"3429",281251.598657218
"3430",143644.358914221
"3431",267483.33858645
"3432",201217.693156486
"3433",55224.1114945842
"3434",417554.136078524
"3435",177350.924221747
"3436",119529.394103306
"3437",262256.633946788
"3438",218190.563443796
"3439",258844.492983337
"3440",152966.311429232
"3441",266520.73657533
"3442",138293.345474689
"3443",312747.410262119
"3444",84292.6848873759
"3445",190449.243332727
"3446",236081.053372516
"3447",145916.434134777
"3448",130037.827456906
"3449",225043.71318235
"3450",241286.03695681
"3451",92433.8298286107
"3452",393834.334068704
"3453",157150.405380701
"3454",325670.862439771
"3455",85053.9355944107
"3456",91288.4123570083
"3457",268669.551288113
"3458",178544.064105591
"3459",195951.741460275
"3460",273120.213557307
"3461",158326.127122834
"3462",296981.062284079
"3463",362947.899177803
"3464",346791.321599212
"3465",245514.327446531
"3466",151114.106043715
"3467",199028.490436849
"3468",151403.196681989
"3469",181691.120222841
"3470",115385.784903954
"3471",136034.575564308
"3472",294316.431791852
"3473",159750.463482759
"3474",398367.219707391
"3475",163715.511979836
"3476",265763.327583253
"3477",144453.733355567
"3478",166356.190743192
"3479",54428.2617785903
"3480",243664.300510671
"3481",76945.1576679669
"3482",315106.904875755
"3483",113572.63795056
"3484",179737.521257526
"3485",141029.764994307
"3486",203415.339024856
"3487",168868.31144033
"3488",NA
"3489",273760.838560056
"3490",110455.516848901
"3491",335325.314485103
"3492",252253.253771188
"3493",243212.233599724
"3494",142967.503146038
"3495",85291.0354833495
"3496",159197.400439239
"3497",225793.697276554
"3498",274288.855653839
"3499",151048.480432856
"3500",293136.536905176
"3501",247815.054229579
"3502",111497.043604512
"3503",246582.901323727
"3504",160188.448935819
"3505",144590.936533074
"3506",215374.678015521
"3507",135159.462191312
"3508",185797.145172951
"3509",354112.506675224
"3510",203513.275190954
"3511",165101.27301507
"3512",314509.684732389
"3513",175768.419572878
"3514",-21484.681230369
"3515",203634.620252436
"3516",20835.1990124516
"3517",257680.170185575
"3518",331309.600079545
"3519",228394.743418988
"3520",236282.114997856
"3521",269513.602100438
"3522",170781.368842181
"3523",10985.8244991813
"3524",270091.997852299
"3525",175570.02299285
"3526",209108.369916189
"3527",253005.562413628
"3528",70902.3978881197
"3529",153064.841326147
"3530",272316.442721793
"3531",149601.013055193
"3532",86472.1767346509
"3533",74392.3107084729
"3534",113677.007263653
"3535",111785.949540446
"3536",417465.427650633
"3537",268645.362292173
"3538",253989.827864017
"3539",254787.506213205
"3540",231142.607867444
"3541",289926.336026532
"3542",175614.302621063
"3543",221614.032390853
"3544",251164.560025722
"3545",196572.644442937
"3546",273613.841960448
"3547",82232.4110154162
"3548",46379.3341002216
"3549",237672.696310031
"3550",68561.7440982933
"3551",353627.249086802
"3552",216455.238975687
"3553",NA
"3554",169072.088807437
"3555",146790.822997555
"3556",303057.787502008
"3557",254346.903752627
"3558",200183.786351737
"3559",111674.418423466
"3560",306797.304969946
"3561",158885.18163472
"3562",134010.20676145
"3563",375954.469392671
"3564",164203.55285046
"3565",60439.7579908816
"3566",271704.232329029
"3567",243074.273754798
"3568",194410.277712065
"3569",70630.4398698046
"3570",125968.85929162
"3571",174675.515364207
"3572",178933.419055286
"3573",145904.702883027
"3574",212858.747881247
"3575",178339.983072508
"3576",217701.680279897
"3577",261827.722873047
"3578",196474.395301412
"3579",249717.280959119
"3580",239770.159663795
"3581",302513.197148453
"3582",245308.026774411
"3583",222500.439470005
"3584",388735.0821628
"3585",608494.157306497
"3586",162153.945633264
"3587",238388.105018596
"3588",246061.026247394
"3589",244915.618638925
"3590",135396.283420347
"3591",197942.859781782
"3592",235510.814772228
"3593",53564.6004218076
"3594",102186.144060602
"3595",262276.67644817
"3596",265969.077302422
"3597",133737.572656218
"3598",331025.943835106
"3599",234403.345088432
"3600",205647.634026184
"3601",252651.4040317
"3602",232936.548716151
"3603",335186.815209484
"3604",196637.440398243
"3605",210275.340079329
"3606",264628.275134913
"3607",259339.499140087
"3608",554811.330996463
"3609",383352.919732217
"3610",NA
"3611",158672.674153375
"3612",271859.581752273
"3613",121379.446820333
"3614",120427.432737727
"3615",178852.109506206
"3616",260080.006314684
"3617",60315.101771306
"3618",129270.185240713
"3619",135717.162362505
"3620",257086.575715608
"3621",233489.547508103
"3622",337803.209375525
"3623",NA
"3624",341754.213913626
"3625",257742.898617139
"3626",258463.208899766
"3627",213560.761897935
"3628",144931.679286948
"3629",92612.8623675885
"3630",212776.001333153
"3631",98371.2835293596
"3632",333646.135361238
"3633",171802.543204897
"3634",258982.990555424
"3635",120119.607501088
"3636",238806.8351332
"3637",57652.9918648486
"3638",81933.1555379155
"3639",43374.8503712399
"3640",327639.516240005
"3641",49976.4033696988
"3642",407275.163906071
"3643",110808.35018127
"3644",219843.686839341
"3645",333602.782197908
"3646",261603.626950437
"3647",316272.98746113
"3648",159146.971962626
"3649",239957.845914781
"3650",148970.95848859
"3651",489141.554987263
"3652",221940.14431162
"3653",255495.414907063
"3654",234800.508298731
"3655",155232.200128294
"3656",45276.7875346514
"3657",515367.552143123
"3658",179092.386645065
"3659",233432.280943175
"3660",358178.967042313
"3661",167631.937885864
"3662",267239.187290885
"3663",106592.213461249
"3664",132354.788307264
"3665",194694.355005536
"3666",229243.386550516
"3667",201019.316713208
"3668",236163.77842224
"3669",162062.706442618
"3670",400457.607894544
"3671",256963.959855393
"3672",110083.290195938
"3673",242658.388113099
"3674",302677.880443075
"3675",125607.675677339
"3676",243411.42213497
"3677",18369.3909694422
"3678",92244.7147553995
"3679",281354.601202909
"3680",354632.077091922
"3681",80145.6066114366
"3682",155655.50879586
"3683",290275.905318315
"3684",179097.716109129
"3685",191779.746535121
"3686",255643.138772185
"3687",265944.848571803
"3688",292017.219731386
"3689",307338.873946698
"3690",230019.384342852
"3691",215394.536120115
"3692",214872.827208366
"3693",287647.376442876
"3694",135478.397535562
"3695",322488.194598749
"3696",226762.829721856
"3697",24117.3105190763
"3698",198273.736814465
"3699",381146.120635752
"3700",307555.020073441
"3701",118039.715695001
"3702",190847.659487282
"3703",252748.587535252
"3704",260907.699040943
"3705",82300.6572162989
"3706",293024.021407924
"3707",236905.042732857
"3708",122847.095699065
"3709",136690.827635376
"3710",198199.855186857
"3711",153519.21653936
"3712",74675.6353317655
"3713",244029.755830854
"3714",224203.113886822
"3715",92042.5778135941
"3716",291970.918055765
"3717",238024.5029711
"3718",290999.263875974
"3719",203892.204466297
"3720",228042.202970609
"3721",126434.761661763
"3722",114084.114186397
"3723",193565.331814443
"3724",380316.196254603
"3725",274550.840415195
"3726",218843.454202984
"3727",124591.98233751
"3728",139697.641831
"3729",200677.603957729
"3730",198807.943535854
"3731",160637.414735464
"3732",701025.895723884
"3733",256226.898164199
"3734",451948.94616891
"3735",176769.012235335
"3736",178873.230962571
"3737",297675.704551601
"3738",182891.187001668
"3739",324415.789762643
"3740",24003.1101242387
"3741",153463.272314491
"3742",242412.574560852
"3743",196261.849681606
"3744",127148.279544771
"3745",116030.57547942
"3746",197915.690003211
"3747",217476.220436382
"3748",69995.7115114508
"3749",245670.858754274
"3750",60214.8587965493
"3751",292612.480434363
"3752",250845.933760828
"3753",225187.127856729
"3754",259186.301598439
"3755",239258.358467485
"3756",217820.299222337
"3757",186365.53320601
"3758",181814.218838049
"3759",188794.189389942
"3760",259380.944929817
"3761",89410.8546496183
"3762",78946.596094544
"3763",131134.269953622
"3764",179865.456111276
"3765",207095.4806369
"3766",63471.1073324715
"3767",152184.298732845
"3768",327404.277962278
"3769",151702.632751767
"3770",400751.006772884
"3771",228605.448906166
"3772",225114.242092816
"3773",236936.409220207
"3774",233544.110163629
"3775",148779.67113425
"3776",119783.997873488
"3777",318241.688043074
"3778",159210.38426149
"3779",157640.51500703
"3780",373672.739791481
"3781",129464.433764774
"3782",48855.0757544159
"3783",79566.8019911883
"3784",131915.252258656
"3785",134581.72287761
"3786",293594.127330514
"3787",161235.588252192
"3788",212654.796807847
"3789",61218.3928323371
"3790",154417.132881558
"3791",147369.995758319
"3792",180948.752874225
"3793",217001.839800424
"3794",180380.951112357
"3795",250046.647508049
"3796",215641.552675324
"3797",300879.260076299
"3798",401381.7395028
"3799",260311.619660674
"3800",110347.36271778
"3801",242721.670342266
"3802",148628.224458198
"3803",55063.1856394822
"3804",238091.636376129
"3805",156707.204137143
"3806",313835.005606032
"3807",200973.627645899
"3808",168368.741734338
"3809",120388.192111666
"3810",335425.6297272
"3811",177121.187788309
"3812",182173.67878102
"3813",195038.979066461
"3814",216047.86090785
"3815",182432.449200318
"3816",272905.13026821
"3817",278602.645476626
"3818",259930.027220346
"3819",NA
"3820",130685.797899177
"3821",179072.462436236
"3822",211588.998415786
"3823",171700.663807205
"3824",205757.460108904
"3825",347899.274249303
"3826",120858.487670535
"3827",294395.325301502
"3828",277971.269061996
"3829",214727.451690268
"3830",280296.050352578
"3831",180898.264131798
"3832",27818.2299384916
"3833",159908.99476513
"3834",292727.444133376
"3835",426673.555395012
"3836",150635.891026557
"3837",142492.373874535
"3838",322365.323893537
"3839",NA
"3840",101271.585146506
"3841",185999.003653748
"3842",201288.172594373
"3843",134687.747773851
"3844",80230.6520449791
"3845",99416.0097293495
"3846",295058.263638724
"3847",238146.106081165
"3848",166442.690394163
"3849",313406.298404934
"3850",217322.466222037
"3851",115127.496034407
"3852",159710.850557968
"3853",145115.722170647
"3854",311069.09416834
"3855",131788.122580493
"3856",227706.65978755
"3857",195790.84102458
"3858",279815.067762192
"3859",342239.987395312
"3860",165627.732350423
"3861",158223.950967873
"3862",182002.106237654
"3863",85535.1712482409
"3864",55146.798045356
"3865",71490.2978732697
"3866",98491.256314346
"3867",187256.887638495
"3868",262045.278182069
"3869",152285.021932022
"3870",196496.525710299
"3871",278970.146619531
"3872",125723.036681881
"3873",301452.336283179
"3874",261806.720874211
"3875",210115.32675442
"3876",149120.247432148
"3877",233464.88194701
